"curie_id","label","mapped_curie","mapped_label","mapping_source_prefix","mapping_target_prefix","distance"
"DOID:1237","corneal degeneration","ICD9CM:371.40","Corneal degeneration, unspecified","BAO,DOID","ICD9CM","1"
"DOID:4607","biliary tract cancer","ICD9CM:156.9","Malignant neoplasm of biliary tract, part unspecified site","BAO,DOID,CLO","ICD9CM","1"
"DOID:3429","inclusion body myositis","ICD9CM:359.71","Inclusion body myositis","BAO,DOID","ICD9CM","1"
"DOID:1733","cryptosporidiosis","ICD9CM:007.4","Cryptosporidiosis","BAO,DOID","ICD9CM","1"
"DOID:1037","lymphoblastic leukemia","ICD9CM:204","","DOID,BAO,CLO","ICD9CM","1"
"DOID:1037","lymphoblastic leukemia","ICD9CM:204.9","","DOID,BAO,CLO","ICD9CM","1"
"DOID:11031","bullous keratopathy","ICD9CM:371.23","Bullous keratopathy","BAO,DOID","ICD9CM","1"
"DOID:13938","amenorrhea","ICD9CM:626.0","Absence of menstruation","BAO,DOID","ICD9CM","1"
"DOID:8947","diabetic retinopathy","ICD9CM:362.0","","BAO,DOID","ICD9CM","1"
"DOID:13739","nutmeg liver","ICD9CM:573.0","Chronic passive congestion of liver","DOID","ICD9CM","1"
"DOID:12161","peripheral retinal degeneration","ICD9CM:362.6","","BAO","ICD9CM","1"
"DOID:12161","peripheral retinal degeneration","ICD9CM:362.60","Peripheral retinal degeneration, unspecified","BAO","ICD9CM","1"
"DOID:8850","salivary gland cancer","ICD9CM:142.8","Malignant neoplasm of other major salivary glands","BAO,DOID,CLO","ICD9CM","1"
"DOID:1023","borderline leprosy","ICD9CM:030.3","Borderline leprosy [group B]","DOID","ICD9CM","1"
"DOID:11299","vertebral artery occlusion","ICD9CM:433.2","","DOID","ICD9CM","1"
"DOID:7518","inhibited female orgasm","ICD9CM:302.73","Female orgasmic disorder","DOID","ICD9CM","1"
"DOID:653","purine-pyrimidine metabolic disorder","ICD9CM:277.2","Other disorders of purine and pyrimidine metabolism","BAO","ICD9CM","1"
"DOID:11615","penile cancer","ICD9CM:187.4","Malignant neoplasm of penis, part unspecified","BAO,DOID","ICD9CM","1"
"DOID:11615","penile cancer","ICD9CM:187.3","Malignant neoplasm of body of penis","BAO,DOID","ICD9CM","1"
"DOID:11354","stone in bladder diverticulum","ICD9CM:594.0","Calculus in diverticulum of bladder","DOID","ICD9CM","1"
"DOID:8536","herpes zoster","ICD9CM:053","","BAO,DOID","ICD9CM","1"
"DOID:5723","optic atrophy","ICD9CM:377.10","Optic atrophy, unspecified","BAO,DOID","ICD9CM","1"
"DOID:5723","optic atrophy","ICD9CM:377.1","","BAO,DOID","ICD9CM","1"
"DOID:13789","staphyloma posticum","ICD9CM:379.12","Staphyloma posticum","DOID","ICD9CM","1"
"DOID:12053","cryptococcosis","ICD9CM:117.5","Cryptococcosis","BAO","ICD9CM","1"
"DOID:6364","migraine","ICD9CM:346.9","","BAO,DOID","ICD9CM","1"
"DOID:6364","migraine","ICD9CM:346","","BAO,DOID","ICD9CM","1"
"DOID:10499","orbital granuloma","ICD9CM:376.11","Orbital granuloma","DOID","ICD9CM","1"
"DOID:11557","acute serous otitis media","ICD9CM:381.01","Acute serous otitis media","DOID","ICD9CM","1"
"DOID:10547","pyloric antrum cancer","ICD9CM:151.2","Malignant neoplasm of pyloric antrum","DOID","ICD9CM","1"
"DOID:12335","male genital organ vascular disease","ICD9CM:608.83","Vascular disorders of male genital organs","DOID","ICD9CM","1"
"DOID:13143","benign secondary hypertension","ICD9CM:405.1","","ONTONEO","ICD9CM","1"
"DOID:612","primary immunodeficiency disease","ICD9CM:279.3","Unspecified immunity deficiency","ONTONEO,BAO","ICD9CM","1"
"DOID:10871","age related macular degeneration","ICD9CM:362.50","Macular degeneration (senile), unspecified","BAO,DOID","ICD9CM","1"
"DOID:10525","double pterygium","ICD9CM:372.44","Double pterygium","DOID","ICD9CM","1"
"DOID:11239","appendix cancer","ICD9CM:153.5","Malignant neoplasm of appendix vermiformis","BAO,DOID","ICD9CM","1"
"DOID:4737","somatoform disorder","ICD9CM:300.81","Somatization disorder","DOID,BAO","ICD9CM","1"
"DOID:4737","somatoform disorder","ICD9CM:306.8","Other specified psychophysiological malfunction","BAO,MFOMD","ICD9CM","1"
"DOID:4737","somatoform disorder","ICD9CM:300.8","","DOID,BAO,MFOMD","ICD9CM","1"
"DOID:0090026","split hand-foot malformation 6","ICD9CM:755.58","Cleft hand, congenital","DOID","ICD9CM","1"
"DOID:10817","sexual sadism","ICD9CM:302.84","Sexual sadism","DOID","ICD9CM","1"
"DOID:11353","bladder diverticulum","ICD9CM:596.3","Diverticulum of bladder","BAO,DOID","ICD9CM","1"
"DOID:11820","bladder dome cancer","ICD9CM:188.1","Malignant neoplasm of dome of urinary bladder","DOID","ICD9CM","1"
"DOID:10120","eyelid degenerative disease","ICD9CM:374.50","Degenerative disorder of eyelid, unspecified","DOID","ICD9CM","1"
"DOID:11547","corneal deposit","ICD9CM:371.10","Corneal deposit, unspecified","DOID","ICD9CM","1"
"DOID:12364","pulsating exophthalmos","ICD9CM:376.35","Pulsating exophthalmos","DOID","ICD9CM","1"
"DOID:11044","gastroschisis","ICD9CM:756.73","Gastroschisis","BAO,DOID","ICD9CM","1"
"DOID:11665","Patau syndrome","ICD9CM:758.1","Patau's syndrome","BAO,DOID","ICD9CM","1"
"DOID:883","parasitic helminthiasis infectious disease","ICD9CM:128.9","Helminth infection, unspecified","BAO,DOID","ICD9CM","1"
"DOID:883","parasitic helminthiasis infectious disease","ICD9CM:120-129.99","","BAO,DOID","ICD9CM","1"
"DOID:9694","toxic myocarditis","ICD9CM:422.93","Toxic myocarditis","DOID","ICD9CM","1"
"DOID:14418","dracunculiasis","ICD9CM:125.7","Dracontiasis","BAO","ICD9CM","1"
"DOID:13902","white piedra","ICD9CM:111.2","Tinea blanca","DOID","ICD9CM","1"
"DOID:11914","gastroparesis","ICD9CM:536.3","Gastroparesis","BAO,DOID","ICD9CM","1"
"DOID:986","alopecia areata","ICD9CM:704.01","Alopecia areata","BAO","ICD9CM","1"
"DOID:9955","hypoplastic left heart syndrome","ICD9CM:746.7","Hypoplastic left heart syndrome","BAO,DOID","ICD9CM","1"
"DOID:9709","rosacea conjunctivitis","ICD9CM:372.31","Rosacea conjunctivitis","DOID","ICD9CM","1"
"DOID:8476","Whipple disease","ICD9CM:040.2","Whipple's disease","BAO,DOID","ICD9CM","1"
"DOID:13822","tetanic cataract","ICD9CM:366.42","Tetanic cataract","DOID","ICD9CM","1"
"DOID:10835","chylocele of tunica vaginalis","ICD9CM:608.84","Chylocele of tunica vaginalis","DOID","ICD9CM","1"
"DOID:12271","aniridia","ICD9CM:743.45","Aniridia","BAO,DOID","ICD9CM","1"
"DOID:13060","traumatic glaucoma","ICD9CM:365.65","Glaucoma associated with ocular trauma","DOID","ICD9CM","1"
"DOID:9076","discoid lupus erythematosus of eyelid","ICD9CM:373.34","Discoid lupus erythematosus of eyelid","DOID","ICD9CM","1"
"DOID:12558","chronic progressive external ophthalmoplegia","ICD9CM:378.72","Progressive external ophthalmoplegia","BAO,DOID","ICD9CM","1"
"DOID:9993","hypoglycemia","ICD9CM:251.2","Hypoglycemia, unspecified","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:11671","hypotrichosis of eyelid","ICD9CM:374.55","Hypotrichosis of eyelid","DOID","ICD9CM","1"
"DOID:9861","miliary tuberculosis","ICD9CM:018.90","Miliary tuberculosis, unspecified, unspecified","DOID","ICD9CM","1"
"DOID:9861","miliary tuberculosis","ICD9CM:018","","DOID","ICD9CM","1"
"DOID:9861","miliary tuberculosis","ICD9CM:018.9","","DOID","ICD9CM","1"
"DOID:2338","mandibular cancer","ICD9CM:170.1","Malignant neoplasm of mandible","BAO,DOID","ICD9CM","1"
"DOID:13306","diphtheritic cystitis","ICD9CM:032.84","Diphtheritic cystitis","DOID","ICD9CM","1"
"DOID:8557","oropharynx cancer","ICD9CM:146.5","Malignant neoplasm of junctional region of oropharynx","BAO,DOID","ICD9CM","1"
"DOID:8557","oropharynx cancer","ICD9CM:146.7","Malignant neoplasm of posterior wall of oropharynx","BAO,DOID","ICD9CM","1"
"DOID:8557","oropharynx cancer","ICD9CM:146.6","Malignant neoplasm of lateral wall of oropharynx","BAO,DOID","ICD9CM","1"
"DOID:8557","oropharynx cancer","ICD9CM:146.9","Malignant neoplasm of oropharynx, unspecified site","BAO,DOID","ICD9CM","1"
"DOID:8557","oropharynx cancer","ICD9CM:146","","BAO,DOID","ICD9CM","1"
"DOID:12134","factor VIII deficiency","ICD9CM:286.0","Congenital factor VIII disorder","BAO","ICD9CM","1"
"DOID:12176","goiter","ICD9CM:240.9","Goiter, unspecified","BAO","ICD9CM","1"
"DOID:13738","hepatic infarction","ICD9CM:573.4","Hepatic infarction","DOID","ICD9CM","1"
"DOID:12759","choroid cancer","ICD9CM:190.6","Malignant neoplasm of choroid","BAO,DOID","ICD9CM","1"
"DOID:3087","gingivitis","ICD9CM:523.0","","BAO,DOID","ICD9CM","1"
"DOID:3087","gingivitis","ICD9CM:523.1","","BAO,DOID","ICD9CM","1"
"DOID:436","posterior mediastinum cancer","ICD9CM:164.3","Malignant neoplasm of posterior mediastinum","DOID","ICD9CM","1"
"DOID:11337","Lemierre's syndrome","ICD9CM:040.3","Necrobacillosis","DOID","ICD9CM","1"
"DOID:446","primary hyperaldosteronism","ICD9CM:255.0","Cushing's syndrome","DOID","ICD9CM","1"
"DOID:446","primary hyperaldosteronism","ICD9CM:255.1","","BAO,DOID","ICD9CM","1"
"DOID:446","primary hyperaldosteronism","ICD9CM:255.10","Hyperaldosteronism, unspecified","BAO,DOID","ICD9CM","1"
"DOID:4193","intracranial thrombosis","ICD9CM:434.0","","BAO,DOID","ICD9CM","1"
"DOID:9182","pemphigus","ICD9CM:694.4","Pemphigus","BAO","ICD9CM","1"
"DOID:1829","urethral stricture","ICD9CM:598.8","Other specified causes of urethral stricture","BAO","ICD9CM","1"
"DOID:10445","perforated corneal ulcer","ICD9CM:370.06","Perforated corneal ulcer","DOID","ICD9CM","1"
"DOID:11339","pneumocystosis","ICD9CM:136.3","Pneumocystosis","BAO,DOID","ICD9CM","1"
"DOID:6590","spondylitis","ICD9CM:720.89","Other inflammatory spondylopathies","DOID","ICD9CM","1"
"DOID:6590","spondylitis","ICD9CM:720.8","","DOID","ICD9CM","1"
"DOID:8635","uvula cancer","ICD9CM:145.4","Malignant neoplasm of uvula","DOID","ICD9CM","1"
"DOID:743","dermatographia","ICD9CM:708.3","Dermatographic urticaria","DOID","ICD9CM","1"
"DOID:9240","erythromelalgia","ICD9CM:443.82","Erythromelalgia","BAO","ICD9CM","1"
"DOID:10261","discharging ear","ICD9CM:388.60","Otorrhea, unspecified","DOID","ICD9CM","1"
"DOID:10261","discharging ear","ICD9CM:388.6","","DOID","ICD9CM","1"
"DOID:2351","iron metabolism disease","ICD9CM:275.0","","BAO,DOID","ICD9CM","1"
"DOID:9098","sebaceous gland disease","ICD9CM:706.1","Other acne","BAO,DOID","ICD9CM","1"
"DOID:57","aortic valve insufficiency","ICD9CM:396.3","Mitral valve insufficiency and aortic valve insufficiency","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:57","aortic valve insufficiency","ICD9CM:395.1","Rheumatic aortic insufficiency","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:13145","benign renovascular hypertension","ICD9CM:405.11","Benign renovascular hypertension","ONTONEO","ICD9CM","1"
"DOID:9910","central corneal ulcer","ICD9CM:370.03","Central corneal ulcer","DOID","ICD9CM","1"
"DOID:0060870","isolated growth hormone deficiency","ICD9CM:253.3","Pituitary dwarfism","DOID","ICD9CM","1"
"DOID:26","pancreas disease","ICD9CM:577.8","Other specified diseases of pancreas","BAO,DOID","ICD9CM","1"
"DOID:11452","perinatal jaundice due to hepatocellular damage","ICD9CM:774.4","Perinatal jaundice due to hepatocellular damage","DOID","ICD9CM","1"
"DOID:13098","central retinal artery occlusion","ICD9CM:362.31","Central retinal artery occlusion","BAO,DOID","ICD9CM","1"
"DOID:8969","tonsillar fossa cancer","ICD9CM:146.1","Malignant neoplasm of tonsillar fossa","DOID","ICD9CM","1"
"DOID:11476","osteoporosis","ICD9CM:733.00","Osteoporosis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:11476","osteoporosis","ICD9CM:733.0","","BAO,DOID","ICD9CM","1"
"DOID:11211","buphthalmos","ICD9CM:743.21","Simple buphthalmos","DOID","ICD9CM","1"
"DOID:0050778","Meckel syndrome","ICD9CM:753.10","Cystic kidney disease, unspecified","DOID","ICD9CM","1"
"DOID:0050778","Meckel syndrome","ICD9CM:753.1","","DOID","ICD9CM","1"
"DOID:10548","cardia cancer","ICD9CM:151.0","Malignant neoplasm of cardia","BAO,DOID","ICD9CM","1"
"DOID:9602","necrotizing fasciitis","ICD9CM:728.86","Necrotizing fasciitis","BAO,DOID","ICD9CM","1"
"DOID:10575","calcium metabolism disease","ICD9CM:275.40","Unspecified disorder of calcium metabolism","BAO,DOID","ICD9CM","1"
"DOID:10575","calcium metabolism disease","ICD9CM:275.4","","BAO,DOID","ICD9CM","1"
"DOID:10113","trypanosomiasis","ICD9CM:086.9","Trypanosomiasis, unspecified","EFO,BAO,DOID","ICD9CM","1"
"DOID:10113","trypanosomiasis","ICD9CM:086","","EFO,BAO,DOID","ICD9CM","1"
"DOID:1363","ethmoid sinus cancer","ICD9CM:160.3","Malignant neoplasm of ethmoidal sinus","DOID","ICD9CM","1"
"DOID:1387","hypolipoproteinemia","ICD9CM:272.5","Lipoprotein deficiencies","BAO,DOID","ICD9CM","1"
"DOID:12401","intermittent explosive disorder","ICD9CM:312.34","Intermittent explosive disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:12401","intermittent explosive disorder","ICD9CM:301.3","Explosive personality disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:0090020","split hand-foot malformation","ICD9CM:755.58","Cleft hand, congenital","DOID","ICD9CM","1"
"DOID:2745","narcissistic personality disorder","ICD9CM:301.81","Narcissistic personality disorder","MFOMD,BAO","ICD9CM","1"
"DOID:11829","degenerative myopia","ICD9CM:360.21","Progressive high (degenerative) myopia","DOID","ICD9CM","1"
"DOID:530","eyelid disease","ICD9CM:374.9","Unspecified disorder of eyelid","BAO","ICD9CM","1"
"DOID:11905","labium majus cancer","ICD9CM:184.1","Malignant neoplasm of labia majora","DOID","ICD9CM","1"
"DOID:1459","hypothyroidism","ICD9CM:244.9","Unspecified acquired hypothyroidism","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:2148","tuberculous oophoritis","ICD9CM:016.6","","DOID","ICD9CM","1"
"DOID:11638","presbyopia","ICD9CM:367.4","Presbyopia","BAO,DOID","ICD9CM","1"
"DOID:1496","echinococcosis","ICD9CM:122","","BAO,DOID","ICD9CM","1"
"DOID:9351","diabetes mellitus","ICD9CM:250","","ONTONEO,BAO","ICD9CM","1"
"DOID:11868","chronic erythremia","ICD9CM:207.1","","DOID","ICD9CM","1"
"DOID:11705","impaired renal function disease","ICD9CM:588.89","Other specified disorders resulting from impaired renal function","BAO,DOID","ICD9CM","1"
"DOID:11705","impaired renal function disease","ICD9CM:588.8","","BAO,DOID","ICD9CM","1"
"DOID:10935","dissociative disorder","ICD9CM:300.9","Unspecified nonpsychotic mental disorder","BAO,DOID","ICD9CM","1"
"DOID:10935","dissociative disorder","ICD9CM:300.15","Dissociative disorder or reaction, unspecified","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:9123","eczema herpeticum","ICD9CM:054.41","Herpes simplex dermatitis of eyelid","BAO,DOID","ICD9CM","1"
"DOID:9123","eczema herpeticum","ICD9CM:054.0","Eczema herpeticum","BAO,DOID","ICD9CM","1"
"DOID:14464","neuroleptic malignant syndrome","ICD9CM:333.92","Neuroleptic malignant syndrome","BAO","ICD9CM","1"
"DOID:13036","tick-borne relapsing fever","ICD9CM:087.1","Relapsing fever, tick-borne","BAO,DOID","ICD9CM","1"
"DOID:4297","scimitar syndrome","ICD9CM:747.41","Total anomalous pulmonary venous connection","BAO,DOID","ICD9CM","1"
"DOID:1142","alternating exotropia","ICD9CM:378.15","Alternating exotropia","DOID","ICD9CM","1"
"DOID:10533","viral pneumonia","ICD9CM:480","","BAO,DOID","ICD9CM","1"
"DOID:10533","viral pneumonia","ICD9CM:480.9","Viral pneumonia, unspecified","BAO,DOID","ICD9CM","1"
"DOID:13629","dentine erosion","ICD9CM:521.32","Erosion, extending into dentine","BAO,DOID","ICD9CM","1"
"DOID:10691","fat necrosis of breast","ICD9CM:611.3","Fat necrosis of breast","DOID","ICD9CM","1"
"DOID:409","liver disease","ICD9CM:573.9","Unspecified disorder of liver","ONTONEO,OHMI,BAO,DOID","ICD9CM","1"
"DOID:2012","Nezelof syndrome","ICD9CM:279.13","Nezelof's syndrome","BAO,DOID","ICD9CM","1"
"DOID:9470","bacterial meningitis","ICD9CM:320","","DOID","ICD9CM","1"
"DOID:9470","bacterial meningitis","ICD9CM:320.9","Meningitis due to unspecified bacterium","DOID","ICD9CM","1"
"DOID:11949","Creutzfeldt-Jakob disease","ICD9CM:046.1","","BAO,DOID","ICD9CM","1"
"DOID:533","thymus gland disease","ICD9CM:254.9","Unspecified disease of thymus gland","BAO,DOID","ICD9CM","1"
"DOID:533","thymus gland disease","ICD9CM:254","","BAO,DOID","ICD9CM","1"
"DOID:12721","multiple epiphyseal dysplasia","ICD9CM:756.56","Multiple epiphyseal dysplasia","BAO,DOID","ICD9CM","1"
"DOID:12603","acute leukemia","ICD9CM:208.0","","BAO,DOID,CLO","ICD9CM","1"
"DOID:1235","fetishism","ICD9CM:302.81","Fetishism","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:1742","drug psychosis","ICD9CM:292.1","","MFOMD,BAO","ICD9CM","1"
"DOID:13823","parasitic eyelid infestation","ICD9CM:373.6","Parasitic infestation of eyelid","DOID","ICD9CM","1"
"DOID:8791","breast carcinoma in situ","ICD9CM:233.0","Carcinoma in situ of breast","BAO,DOID","ICD9CM","1"
"DOID:1214","tympanosclerosis","ICD9CM:385.09","Tympanosclerosis involving other combination of structures","DOID","ICD9CM","1"
"DOID:1398","parasitic infectious disease","ICD9CM:360.13","Parasitic endophthalmitis NOS","ONTONEO,VO,BAO,DOID","ICD9CM","1"
"DOID:13276","Mycoplasma pneumoniae pneumonia","ICD9CM:483.0","Pneumonia due to mycoplasma pneumoniae","DOID","ICD9CM","1"
"DOID:8504","impetigo","ICD9CM:684","Impetigo","BAO,DOID","ICD9CM","1"
"DOID:0050651","atrioventricular septal defect","ICD9CM:745.6","","BAO","ICD9CM","1"
"DOID:0050651","atrioventricular septal defect","ICD9CM:745.60","Endocardial cushion defect, unspecified type","BAO","ICD9CM","1"
"DOID:11383","cryptorchidism","ICD9CM:752.51","Undescended testis","BAO,DOID","ICD9CM","1"
"DOID:2468","psychotic disorder","ICD9CM:298.8","Other and unspecified reactive psychosis","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:12337","varicocele","ICD9CM:456.4","Scrotal varices","BAO,DOID","ICD9CM","1"
"DOID:3805","porokeratosis","ICD9CM:692.75","Disseminated superficial actinic porokeratosis (DSAP)","DOID","ICD9CM","1"
"DOID:2945","severe acute respiratory syndrome","ICD9CM:079.82","SARS-associated coronavirus","BAO","ICD9CM","1"
"DOID:8437","intestinal obstruction","ICD9CM:560.9","Unspecified intestinal obstruction","BAO,DOID","ICD9CM","1"
"DOID:6970","acute inflammation of lacrimal passage","ICD9CM:375.3","","BAO,DOID","ICD9CM","1"
"DOID:13121","deficiency anemia","ICD9CM:281.9","Unspecified deficiency anemia","BAO","ICD9CM","1"
"DOID:445","Bartter disease","ICD9CM:255.13","Bartter's syndrome","BAO,DOID","ICD9CM","1"
"DOID:1357","maxillary sinus cancer","ICD9CM:160.2","Malignant neoplasm of maxillary sinus","DOID","ICD9CM","1"
"DOID:2998","testicular cancer","ICD9CM:186","","BAO,DOID","ICD9CM","1"
"DOID:9132","liver carcinoma in situ","ICD9CM:230.8","Carcinoma in situ of liver and biliary system","DOID","ICD9CM","1"
"DOID:14133","Masters-Allen syndrome","ICD9CM:620.6","Broad ligament laceration syndrome","BAO,DOID","ICD9CM","1"
"DOID:10377","ametropic amblyopia","ICD9CM:368.03","Refractive amblyopia","DOID","ICD9CM","1"
"DOID:11853","monocular exotropia","ICD9CM:378.11","Monocular exotropia","DOID","ICD9CM","1"
"DOID:14247","chronic purulent otitis media","ICD9CM:382.3","Unspecified chronic suppurative otitis media","BAO","ICD9CM","1"
"DOID:14522","partial arterial retinal occlusion","ICD9CM:362.33","Partial retinal arterial occlusion","DOID","ICD9CM","1"
"DOID:750","peptic ulcer disease","ICD9CM:533","","BAO,DOID","ICD9CM","1"
"DOID:14070","vestibular nystagmus","ICD9CM:379.54","Nystagmus associated with disorders of the vestibular system","BAO","ICD9CM","1"
"DOID:9191","diabetic macular edema","ICD9CM:362.07","Diabetic macular edema","BAO","ICD9CM","1"
"DOID:8628","Hodgkin's lymphoma, lymphocytic depletion","ICD9CM:201.7","","DOID","ICD9CM","1"
"DOID:10375","suppression amblyopia","ICD9CM:368.01","Strabismic amblyopia","BAO,DOID","ICD9CM","1"
"DOID:980","choroidal sclerosis","ICD9CM:363.4","","BAO","ICD9CM","1"
"DOID:980","choroidal sclerosis","ICD9CM:363.40","Choroidal degeneration, unspecified","BAO","ICD9CM","1"
"DOID:10155","intestinal cancer","ICD9CM:159.0","Malignant neoplasm of intestinal tract, part unspecified","OHMI,BAO,CLO,DOID","ICD9CM","1"
"DOID:11760","Kohler's disease","ICD9CM:732.5","Juvenile osteochondrosis of foot","DOID","ICD9CM","1"
"DOID:728","nodular episcleritis","ICD9CM:379.02","Nodular episcleritis","DOID","ICD9CM","1"
"DOID:8502","bullous skin disease","ICD9CM:694.8","Other specified bullous dermatoses","BAO,DOID","ICD9CM","1"
"DOID:2282","hidradenitis","ICD9CM:705.83","Hidradenitis","BAO,DOID","ICD9CM","1"
"DOID:5513","Pediculus humanus corporis infestation","ICD9CM:132.1","Pediculus corporis [body louse]","DOID","ICD9CM","1"
"DOID:10843","Western equine encephalitis","ICD9CM:062.1","Western equine encephalitis","BAO,DOID","ICD9CM","1"
"DOID:12197","punctate epithelial keratoconjunctivitis","ICD9CM:370.21","Punctate keratitis","BAO","ICD9CM","1"
"DOID:14115","toxic shock syndrome","ICD9CM:040.82","Toxic shock syndrome","BAO,DOID","ICD9CM","1"
"DOID:8771","contagious pustular dermatitis","ICD9CM:051.2","Contagious pustular dermatitis","BAO,DOID","ICD9CM","1"
"DOID:551","toxic pneumonitis","ICD9CM:506.9","Unspecified respiratory conditions due to fumes and vapors","DOID","ICD9CM","1"
"DOID:9868","intestinal disaccharidase deficiency","ICD9CM:271.3","Intestinal disaccharidase deficiencies and disaccharide malabsorption","BAO,DOID","ICD9CM","1"
"DOID:9563","bronchiectasis","ICD9CM:494","","BAO,DOID","ICD9CM","1"
"DOID:12960","acrocephalosyndactylia","ICD9CM:755.55","Acrocephalosyndactyly","BAO,DOID","ICD9CM","1"
"DOID:9432","renal glycosuria","ICD9CM:271.4","Renal glycosuria","BAO,DOID","ICD9CM","1"
"DOID:8892","pityriasis rosea","ICD9CM:696.3","Pityriasis rosea","DOID","ICD9CM","1"
"DOID:2494","angiodysplasia","ICD9CM:537.83","Angiodysplasia of stomach and duodenum with hemorrhage","BAO","ICD9CM","1"
"DOID:13026","lobomycosis","ICD9CM:116.2","Lobomycosis","DOID","ICD9CM","1"
"DOID:1428","endocrine pancreas disease","ICD9CM:251","","BAO","ICD9CM","1"
"DOID:2055","post-traumatic stress disorder","ICD9CM:309.81","Posttraumatic stress disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:11502","mitral valve insufficiency","ICD9CM:396.3","Mitral valve insufficiency and aortic valve insufficiency","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:11502","mitral valve insufficiency","ICD9CM:746.6","Congenital mitral insufficiency","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:10763","hypertension","ICD9CM:401-405.99","","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:10763","hypertension","ICD9CM:997.91","Complications affecting other specified body systems, not elsewhere classified, hypertension","ONTONEO,BAO,DOID","ICD9CM","1"
"DOID:8869","neuromyelitis optica","ICD9CM:341.0","Neuromyelitis optica","BAO,DOID","ICD9CM","1"
"DOID:77","gastrointestinal system disease","ICD9CM:520-579.99","","ONTONEO,OHMI,BAO,DOID,CLO","ICD9CM","1"
"DOID:10881","hand, foot and mouth disease","ICD9CM:074.3","Hand, foot, and mouth disease","BAO,DOID","ICD9CM","1"
"DOID:12971","hereditary spherocytosis","ICD9CM:282.0","Hereditary spherocytosis","BAO,DOID","ICD9CM","1"
"DOID:11328","schizophreniform disorder","ICD9CM:295.4","","MFOMD,DOID","ICD9CM","1"
"DOID:8596","scarlet fever","ICD9CM:034","","BAO,DOID","ICD9CM","1"
"DOID:8596","scarlet fever","ICD9CM:034.1","Scarlet fever","BAO,DOID","ICD9CM","1"
"DOID:8566","herpes simplex","ICD9CM:054","","BAO,DOID","ICD9CM","1"
"DOID:11541","recurrent corneal erosion","ICD9CM:371.42","Recurrent erosion of cornea","BAO,DOID","ICD9CM","1"
"DOID:2000","otosalpingitis","ICD9CM:381.5","","DOID","ICD9CM","1"
"DOID:2000","otosalpingitis","ICD9CM:381.50","Eustachian salpingitis, unspecified","DOID","ICD9CM","1"
"DOID:12084","transient arthropathy","ICD9CM:716.41","Transient arthropathy, shoulder region","DOID","ICD9CM","1"
"DOID:10612","allergic urticaria","ICD9CM:708.0","Allergic urticaria","BAO,DOID","ICD9CM","1"
"DOID:10932","obsessive-compulsive personality disorder","ICD9CM:301.4","Obsessive-compulsive personality disorder","MFOMD,BAO,DOID","ICD9CM","1"
"DOID:9810","polyarteritis nodosa","ICD9CM:446.0","Polyarteritis nodosa","BAO,DOID","ICD9CM","1"
"DOID:11750","Bordetella parapertussis whooping cough","ICD9CM:033.1","Whooping cough due to bordetella parapertussis [B. parapertussis]","DOID","ICD9CM","1"
"DOID:10778","fiedler's myocarditis","ICD9CM:422.91","Idiopathic myocarditis","BAO,DOID","ICD9CM","1"
"DOID:9463","otitis externa","ICD9CM:380.10","Infective otitis externa, unspecified","BAO,DOID","ICD9CM","1"
"DOID:9463","otitis externa","ICD9CM:380.1","","BAO,DOID","ICD9CM","1"
"DOID:8577","ulcerative colitis","ICD9CM:556.9","Ulcerative colitis, unspecified","BAO,DOID","ICD9CM","1"
"DOID:8577","ulcerative colitis","ICD9CM:556","","BAO,DOID","ICD9CM","1"
"DOID:8577","ulcerative colitis","ICD9CM:556.5","Left-sided ulcerative (chronic) colitis","BAO,DOID","ICD9CM","1"
"DOID:9621","non-congenital cyst of kidney","ICD9CM:593.2","Cyst of kidney, acquired","DOID","ICD9CM","1"
"DOID:13258","typhoid fever","ICD9CM:002.0","Typhoid fever","BAO,DOID","ICD9CM","1"
"DOID:13891","bird fancier's lung","ICD9CM:495.2","Bird-fanciers' lung","DOID","ICD9CM","1"
"DOID:4428","dyslexia","ICD9CM:315.02","Developmental dyslexia","MFOMD","ICD9CM","1"
"DOID:1040","chronic lymphocytic leukemia","ICD9CM:204.1","","DOID,CLO,BAO","ICD9CM","1"
"DOID:12298","intrahepatic gall duct cancer","ICD9CM:155.1","Malignant neoplasm of intrahepatic bile ducts","DOID","ICD9CM","1"
"DOID:11233","orbital tenonitis","ICD9CM:376.04","Orbital tenonitis","DOID","ICD9CM","1"
"DOID:0080174","bladder exstrophy","ICD9CM:753.5","Exstrophy of urinary bladder","DOID","ICD9CM","1"
"DOID:2498","tooth erosion","ICD9CM:521.3","","BAO,DOID","ICD9CM","1"
